Date,카카오,NAVER,삼성전자,SK하이닉스,현대모비스,현대자동차,LG화학,SK이노베이션
2021-03-23,98100.0,386000.0,81800.0,135000.0,286500.0,226500.0,775000.0,202000.0
2021-03-24,98400.0,387000.0,81000.0,133500.0,283000.0,221000.0,784000.0,204500.0
2021-03-25,97000.0,380000.0,81200.0,133000.0,284500.0,218000.0,788000.0,207500.0
2021-03-26,99000.0,383000.0,81500.0,135000.0,283500.0,215500.0,802000.0,209000.0
2021-03-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-03-29,97500.0,372000.0,81600.0,132000.0,284000.0,215500.0,799000.0,205000.0
2021-03-30,98700.0,376500.0,82200.0,134500.0,298500.0,219500.0,808000.0,223000.0
2021-03-31,99600.0,377000.0,81400.0,132500.0,292000.0,218000.0,805000.0,219000.0
2021-04-01,99800.0,378500.0,82900.0,140500.0,294500.0,219000.0,819000.0,241500.0
2021-04-02,100200.0,379500.0,84800.0,141000.0,306000.0,233500.0,828000.0,241500.0
2021-04-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-05,100400.0,377000.0,85400.0,143000.0,304000.0,234000.0,817000.0,232500.0
2021-04-06,108800.0,388500.0,86000.0,143000.0,297000.0,230000.0,812000.0,228500.0
2021-04-07,108400.0,384500.0,85600.0,143500.0,300500.0,230000.0,811000.0,232500.0
2021-04-08,109600.0,381500.0,84700.0,144000.0,317500.0,231500.0,810000.0,243500.0
2021-04-09,111600.0,383500.0,83600.0,140000.0,305500.0,228500.0,812000.0,238000.0
2021-04-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-12,111600.0,385500.0,83200.0,137500.0,302500.0,226000.0,817000.0,266500.0
2021-04-13,111600.0,388500.0,84000.0,139500.0,301500.0,230000.0,868000.0,277000.0
2021-04-14,111600.0,391500.0,84000.0,137000.0,310000.0,232500.0,897000.0,276500.0
2021-04-15,120500.0,391000.0,84100.0,137500.0,308500.0,230500.0,891000.0,276500.0
2021-04-16,119000.0,391500.0,83900.0,137500.0,306000.0,231500.0,897000.0,276500.0
2021-04-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-19,119000.0,390000.0,83300.0,138000.0,305000.0,230000.0,881000.0,272000.0
2021-04-20,119500.0,391000.0,83900.0,138500.0,304500.0,229000.0,893000.0,268500.0
2021-04-21,118000.0,380500.0,82600.0,132500.0,298500.0,225500.0,864000.0,264000.0
2021-04-22,117500.0,380500.0,82400.0,133000.0,298000.0,226000.0,871000.0,264500.0
2021-04-23,117500.0,378000.0,82800.0,132500.0,290500.0,221000.0,874000.0,270000.0
2021-04-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-04-26,118000.0,377500.0,83500.0,131500.0,285000.0,221500.0,883000.0,273500.0
2021-04-27,121500.0,380000.0,82900.0,135000.0,278000.0,220000.0,891000.0,280500.0
2021-04-28,119500.0,373500.0,82100.0,130000.0,277500.0,221500.0,890000.0,270000.0
2021-04-29,117000.0,366500.0,81700.0,130000.0,270000.0,217500.0,951000.0,275000.0
2021-04-30,113500.0,359500.0,81500.0,128000.0,270000.0,212000.0,932000.0,270500.0
2021-05-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-03,114500.0,363000.0,81700.0,131500.0,272500.0,218000.0,907000.0,255500.0
2021-05-04,115500.0,364500.0,82600.0,132000.0,276500.0,223500.0,920000.0,273500.0
2021-05-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-06,115000.0,361500.0,82300.0,129000.0,274500.0,223500.0,938000.0,281500.0
2021-05-07,114500.0,361000.0,81900.0,129500.0,277500.0,224000.0,919000.0,283500.0
2021-05-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-10,116000.0,362000.0,83200.0,130000.0,283500.0,229500.0,912000.0,279000.0
2021-05-11,114500.0,349000.0,81200.0,123000.0,277500.0,226500.0,911000.0,269000.0
2021-05-12,113000.0,343000.0,80000.0,119500.0,278500.0,227500.0,863000.0,266500.0
2021-05-13,109500.0,337500.0,78500.0,117500.0,277000.0,229500.0,850000.0,258000.0
2021-05-14,109000.0,342500.0,80100.0,118500.0,275000.0,229000.0,854000.0,269000.0
2021-05-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-17,110500.0,344000.0,79600.0,117500.0,276500.0,227000.0,860000.0,274000.0
2021-05-18,113000.0,349500.0,79600.0,121000.0,278000.0,231000.0,881000.0,278000.0
2021-05-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-20,113500.0,351000.0,79500.0,122500.0,278000.0,224500.0,903000.0,278000.0
2021-05-21,117000.0,360000.0,80100.0,122500.0,280000.0,227500.0,894000.0,280000.0
2021-05-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-24,116500.0,355500.0,79700.0,119500.0,279000.0,228000.0,892000.0,271500.0
2021-05-25,118000.0,358000.0,79900.0,123000.0,277000.0,227500.0,892000.0,273500.0
2021-05-26,119500.0,363000.0,79800.0,123000.0,275500.0,223500.0,832000.0,273500.0
2021-05-27,125000.0,358000.0,79600.0,125500.0,271500.0,220500.0,803000.0,277000.0
2021-05-28,122000.0,358000.0,80100.0,125000.0,278500.0,232000.0,832000.0,274000.0
2021-05-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-05-31,123000.0,362500.0,80500.0,127000.0,280000.0,235000.0,819000.0,265000.0
2021-06-01,127000.0,367000.0,80600.0,128500.0,280500.0,237000.0,825000.0,264000.0
2021-06-02,127000.0,363000.0,80800.0,126000.0,280000.0,238000.0,807000.0,267000.0
2021-06-03,126500.0,362000.0,82800.0,129000.0,279000.0,238500.0,812000.0,272500.0
2021-06-04,124000.0,357000.0,82200.0,128500.0,288000.0,241500.0,809000.0,273500.0
2021-06-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-07,126000.0,362500.0,81900.0,128500.0,285500.0,241500.0,814000.0,274500.0
2021-06-08,128500.0,362500.0,81900.0,127500.0,288000.0,243500.0,808000.0,270000.0
2021-06-09,129000.0,358500.0,81100.0,122500.0,287500.0,239500.0,802000.0,274500.0
2021-06-10,133500.0,373500.0,81000.0,123000.0,287000.0,236000.0,807000.0,269500.0
2021-06-11,135500.0,372500.0,81000.0,128000.0,287000.0,238500.0,850000.0,274500.0
2021-06-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-14,142500.0,387000.0,80500.0,127000.0,288000.0,238000.0,827000.0,277500.0
2021-06-15,144500.0,387000.0,80900.0,128500.0,289000.0,237000.0,820000.0,288500.0
2021-06-16,143000.0,391000.0,81800.0,129500.0,289500.0,239500.0,808000.0,286000.0
2021-06-17,148000.0,389500.0,80900.0,126500.0,287500.0,236500.0,835000.0,281500.0
2021-06-18,155000.0,398000.0,80500.0,124500.0,287000.0,235000.0,822000.0,277000.0
2021-06-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-06-21,155000.0,397000.0,79900.0,122000.0,284500.0,233000.0,822000.0,275500.0
2021-06-22,159000.0,391000.0,80000.0,122000.0,294000.0,241000.0,842000.0,276000.0
2021-06-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
